;Borough;Block;Lot;CD;BCT2020;BCTCB2020;CT2010;CB2010;SchoolDist;Council;ZipCode;FireComp;PolicePrct;HealthCent;HealthArea;Sanitboro;SanitDistr;SanitSub;Address;ZoneDist1;ZoneDist2;ZoneDist3;ZoneDist4;Overlay1;Overlay2;SPDist1;SPDist2;SPDist3;LtdHeight;SplitZone;BldgClass;LandUse;Easements;OwnerType;OwnerName;LotArea;BldgArea;ComArea;ResArea;OfficeArea;RetailArea;GarageArea;StrgeArea;FactryArea;OtherArea;AreaSource;NumBldgs;NumFloors;UnitsRes;UnitsTotal;LotFront;LotDepth;BldgFront;BldgDepth;Ext;ProxCode;IrrLotCode;LotType;BsmtCode;AssessLand;AssessTot;ExemptTot;YearBuilt;YearAlter1;YearAlter2;HistDist;Landmark;BuiltFAR;ResidFAR;CommFAR;FacilFAR;BoroCode;BBL;CondoNo;Tract2010;XCoord;YCoord;ZoneMap;ZMCode;Sanborn;TaxMap;EDesigNum;APPBBL;APPDate;PLUTOMapID;FIRM07_FLA;PFIRM15_FL;Version;DCPEdited;Latitude;Longitude;Notes;Shape_Leng;Shape_Area;guid
610;BK;5793;121;307;3011800;30118002001;118;2001;20;38;11220;L114;72;39;6700;3;07;4E;61 STREET;R6B;;;;;;;;;;N;V0;11;0;C;NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES;362;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;20.0;18.08;0.0;0.0;;0;N;5;5;60.0;60.0;60.0;0;0;0;;;0.0;2.0;0.0;2.0;3;3057930121.0;0;0118;980375;171273;22a;;306A024;31801;;0.0;;1;;;23v2;t;40.6367805;-74.0139618;;0.0;397.1171236;5b32f6b7-0ab6-6445-bfce-6b67386d14b4
110;BK;865;39;307;3010200;30102002002;102;2002;20;38;11220;L114;72;31;7700;3;07;4E;59 STREET;R7A;R6B;;;C2-4;;;;;;Y;V1;11;0;C;NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES;208;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;10.33;20.17;0.0;0.0;;0;N;8;5;900.0;900.0;900.0;0;0;0;;;0.0;4.0;0.0;4.0;3;3008650039.0;0;0102;980962;171473;22a;;306A024;30308;;0.0;;1;;;23v2;t;40.6373297;-74.0118469;;0.0;284.7018818;10f0b7ac-46f1-fe4a-b5fe-3aa10e57b8fc
101;BK;784;158;307;3009800;30098002000;98;2000;15;38;11220;E201;72;39;6500;3;07;3D;50 STREET;R6B;;;;;;;;;;N;V0;11;0;C;NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES;159;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;1.58;100.17;0.0;0.0;;0;N;8;5;300.0;300.0;300.0;0;0;0;;;0.0;2.0;0.0;2.0;3;3007840158.0;0;0098;981780;174095;22a;;306A027;30306;;0.0;;1;;;23v2;t;40.6445268;-74.0089005;;0.0;171.9535153;14d3dbc3-5575-7745-ac03-3525df01a6a3
100;BK;782;1;307;3007800;30078004000;78;4000;15;38;11220;E201;72;39;6500;3;07;3C;3 AVENUE;R6B;;;;;;;;;;N;V0;11;0;C;NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES;150;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;0.6;150.33;0.0;0.0;;0;N;8;5;300.0;300.0;300.0;0;0;0;;;0.0;2.0;0.0;2.0;3;3007820001.0;0;0078;980339;175269;22a;;306A019;30306;;0.0;;1;;;23v2;t;40.6477487;-74.0140938;;0.0;75.1983241;c6f6167f-dd77-6e45-a1fd-3a807183bab8
612;BK;5861;83;310;3003000;30030002001;30;2001;20;43;11220;E241;68;31;7600;3;10;1D;BAY RIDGE AVENUE;R3-2;;;;;;BR;;;;N;V0;11;0;C;NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES;33;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;0.4;100.0;0.0;0.0;;0;N;8;5;180.0;180.0;180.0;0;0;0;;;0.0;0.5;0.0;1.0;3;3058610083.0;0;0030;975771;171489;22a;;306A012;31802;;0.0;;1;;;23v2;t;40.6373702;-74.0305504;;0.0;34.9628002;cea0ad76-a81f-7742-8401-f5587adc4d81
277;BK;1630;60;303;3029300;30293001001;293;1001;16;36;11221;E214;81;32;2100;3;03;4B;GATES AVENUE;R6A;;;;;;;;;;N;V0;11;0;C;NYC DEPARTMENT OF EDUCATION;45000;0;0;0;0;0;0;0;0;0;7;2;0.0;0;0;225.0;200.0;0.0;0.0;;0;N;5;5;388260.0;388260.0;388260.0;0;0;0;;;0.0;3.0;0.0;3.0;3;3016300060.0;0;0293;1002376;190092;17a;;305 021;30605;;0.0;;1;;;23v2;t;40.6884168;-73.9346408;;0.0;45959.064621;1d2b9a9f-450e-6b4e-ae64-831cc1960f62
142;BK;1489;11;316;3037300;30373001000;373;1001;16;41;11221;E233;73;34;3100;3;04;3A;1510 BROADWAY;R7-1;;;;C2-4;;;;;;N;V1;11;0;C;1510 BROADWAY HOUSING DEVELOPMENT FUND C OMPANY INC;21667;0;0;0;0;0;0;0;0;0;7;1;0.0;0;0;281.1;123.49;0.0;0.0;;0;Y;5;5;714600.0;714600.0;0.0;0;0;0;;;0.0;3.44;0.0;4.8;3;3014890011.0;0;0373;1007136;189438;17a;;305 045;30601;;3014890011.0;10/24/2018;1;;;23v2;;40.6866107;-73.9174793;;0.0;21480.1588925;a646a1be-f534-2746-b3d8-53c932e15dc5
276;BK;1630;29;303;3029300;30293001001;293;1001;16;36;11221;E214;81;32;2100;3;03;4B;654 QUINCY STREET;R6A;;;;;;;;;;N;V0;11;0;C;NYC DEPARTMENT OF EDUCATION;18050;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;103.0;200.0;0.0;0.0;;0;Y;5;5;143940.0;143940.0;143940.0;0;0;0;;;0.0;3.0;0.0;3.0;3;3016300029.0;0;0293;1002528;190125;17a;;305 021;30605;;0.0;;1;;;23v2;t;40.6885071;-73.9340926;;0.0;18689.3005706;bf244b59-90a0-614f-81b5-50105314f5e3
397;BK;3387;1;304;3039700;30397001001;397;1001;32;37;11221;L112;83;34;3400;3;04;3A;1531 BROADWAY;R6;;;;C1-3;;;;;;N;V1;11;0;C;NYC HOUSING PRESERVATION AND DEVELOPMENT;18040;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;146.0;120.0;0.0;0.0;;0;Y;3;5;594900.0;594900.0;594900.0;0;0;0;;;0.0;2.43;0.0;4.8;3;3033870001.0;0;0397;1007272;189553;17a;;305 043;31107;;3033870001.0;04/12/2017;1;;;23v2;t;40.686926;-73.9169885;;0.0;18270.4231882;0f6bb494-77a9-d443-b63b-d9b19454da07
390;BK;3243;65;304;3042100;30421003003;421;3001;32;34;11221;E217;83;34;3200;3;04;2A;63 STOCKHOLM STREET;R6;;;;;;;;;;N;V0;11;0;C;NYC HOUSING PRESERVATION AND DEVELOPMENT;7500;0;0;0;0;0;0;0;0;0;7;3;0.0;0;0;75.0;100.0;0.0;0.0;;0;N;5;5;30060.0;30060.0;30060.0;0;0;0;;;0.0;2.43;0.0;4.8;3;3032430065.0;0;0421;1004772;193074;13b;;309 011;31103;;0.0;;1;;;23v2;t;40.6965965;-73.9259922;;0.0;7682.5341768;3b90d64b-c00d-f243-860e-c1655bd5e749
231;BK;1483;36;303;3037500;30375002006;375;2006;16;41;11221;E222;81;34;3100;3;03;5A;910 MADISON STREET;R6B;;;;;;;;;;N;V0;11;0;C;NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES;4000;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;40.0;100.0;0.0;0.0;;0;N;3;5;15120.0;15120.0;15120.0;0;0;0;;;0.0;2.0;0.0;2.0;3;3014830036.0;0;0375;1006107;189893;17a;;305 025;30601;;0.0;;1;;;23v2;t;40.6878622;-73.9211881;;0.0;4247.4463723;357dc3bf-e7a0-6943-a99b-ff412e6920fc
321;BK;3241;64;304;3039300;30393003002;393;3002;32;34;11221;E217;83;34;3200;3;04;1A;1149 BROADWAY;R6;;;;C2-3;;;;;;N;V1;11;0;C;NYC DEPARTMENT OF EDUCATION;2850;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;30.0;95.17;0.0;0.0;;0;Y;5;5;89100.0;89100.0;89100.0;0;0;0;;;0.0;2.43;0.0;4.8;3;3032410064.0;0;0393;1004073;191929;13b;Y;309 004;31103;;0.0;;1;;;23v2;t;40.6934553;-73.9285163;;0.0;2963.5065973;8c793288-1976-8542-a3fb-6835168d84df
383;BK;3227;8;304;3042300;30423001005;423;1005;32;34;11221;E217;83;34;3200;3;04;1A;584 HART STREET;R6;;;;C2-3;;;;;;N;V3;11;0;C;NYC ADMINISTRATION FOR CHILDRENS SERVICES;2438;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;25.0;97.5;0.0;0.0;;0;N;5;5;10680.0;10680.0;10680.0;0;0;0;;;0.0;2.43;0.0;4.8;3;3032270008.0;0;0423;1004083;193272;13b;;309 011;31103;;0.0;;1;;;23v2;t;40.6971415;-73.9284763;;0.0;2499.4460964;3211687f-19c3-8047-898c-676c090faf20
878;BK;3227;7;304;3042300;30423001005;423;1005;32;34;11221;E217;83;34;3200;3;04;1A;580 HART STREET;R6;;;;;;;;;;N;V0;11;0;C;NYC ADMINISTRATION FOR CHILDRENS SERVICES/ADJOURNMENTS IN CONTEMPLATION OF DISMISSAL;2438;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;25.0;97.5;0.0;0.0;;0;N;3;5;12420.0;12420.0;12420.0;0;0;0;;;0.0;2.43;0.0;4.8;3;3032270007.0;0;0423;1004063;193256;13b;;309 011;31103;;0.0;;1;;;23v2;t;40.6970976;-73.9285485;;0.0;2499.4565025;a3760a8c-ca81-ae43-afdb-ac2fa1445f54
879;BK;3241;67;304;3039300;30393003002;393;3002;32;34;11221;E217;83;34;3200;3;04;1A;1141 BROADWAY;R6;;;;C2-3;;;;;;N;V1;11;0;C;NYC DEPARTMENT OF EDUCATION;2375;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;24.67;94.58;0.0;0.0;;0;Y;5;5;74250.0;74250.0;74250.0;0;0;0;;;0.0;2.43;0.0;4.8;3;3032410067.0;0;0393;1004032;191960;13b;;309 004;31103;;0.0;;1;;;23v2;t;40.6935405;-73.9286641;;0.0;2421.8494523;d35b79e9-500f-c046-8256-32794e1ea8b3
322;BK;3241;66;304;3039300;30393003002;393;3002;32;34;11221;E217;83;34;3200;3;04;1A;1145 BROADWAY;R6;;;;C2-3;;;;;;N;V1;11;0;C;NYC DEPARTMENT OF EDUCATION;2345;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;24.67;94.92;0.0;0.0;;0;Y;5;5;73350.0;73350.0;73350.0;0;0;0;;;0.0;2.43;0.0;4.8;3;3032410066.0;0;0393;1004052;191945;13b;Y;309 004;31103;;0.0;;1;;;23v2;t;40.6934993;-73.928592;;0.0;2439.2846236;4e925bd2-cef8-7648-bdf0-bc95cf0516f7
325;BK;3241;71;304;3039300;30393003002;393;3002;32;34;11221;E217;83;34;3200;3;04;1A;BROADWAY;R6;;;;C2-3;;;;;;N;V1;11;0;C;NYC DEPARTMENT OF EDUCATION;2200;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;22.0;100.0;0.0;0.0;;0;N;5;5;72450.0;72450.0;72450.0;0;0;0;;;0.0;2.43;0.0;4.8;3;3032410071.0;0;0393;1003965;192014;13b;;309 004;31103;;0.0;;1;;;23v2;t;40.6936888;-73.9289055;;0.0;2268.1893849;984024da-a13a-7446-b202-83490b4a044b
151;BK;1624;6;303;3027900;30279004000;279;4000;16;36;11221;E214;81;32;2100;3;03;3B;263 MARCUS GARVEY BLVD;R6A;;;;C2-4;;;;;;N;V1;11;0;C;NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES;2100;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;20.0;105.0;0.0;0.0;;0;N;5;5;151650.0;151650.0;151650.0;0;0;0;;;0.0;3.0;0.0;3.0;3;3016240006.0;0;0279;1001204;190199;17a;;305 020;30605;;0.0;;1;;;23v2;t;40.6887128;-73.9388666;;0.0;2119.2277654;6ed87451-7d7a-db47-8e5f-e5143949f065
323;BK;3241;68;304;3039300;30393003002;393;3002;32;34;11221;E217;83;34;3200;3;04;1A;1139 BROADWAY;R6;;;;C2-3;;;;;;N;V1;11;0;C;NYC DEPARTMENT OF EDUCATION;2067;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;20.67;100.0;0.0;0.0;;0;N;5;5;67950.0;67950.0;67950.0;0;0;0;;;0.0;2.43;0.0;4.8;3;3032410068.0;0;0393;1004015;191975;13b;;309 004;31103;;0.0;;1;;;23v2;t;40.6935817;-73.9287253;;0.0;2144.4901605;b8b02a7c-ebbc-fc45-984e-23da8be1efec
880;BK;3241;69;304;3039300;30393003002;393;3002;32;34;11221;E217;83;34;3200;3;04;1A;1137 BROADWAY;R6;;;;C2-3;;;;;;N;V1;11;0;C;NYC DEPARTMENT OF EDUCATION;2067;0;0;0;0;0;0;0;0;0;7;1;0.0;0;0;20.67;100.0;0.0;0.0;;0;N;5;5;67950.0;67950.0;67950.0;0;0;0;;;0.0;2.43;0.0;4.8;3;3032410069.0;0;0393;1003999;191988;13b;;309 004;31103;;0.0;;1;;;23v2;t;40.6936174;-73.928783;;0.0;2144.4724228;f38a9449-6485-b549-be44-5acb71a2a5de
324;BK;3241;70;304;3039300;30393003002;393;3002;32;34;11221;E217;83;34;3200;3;04;1A;1135 BROADWAY;R6;;;;C2-3;;;;;;N;V1;11;0;C;NYC DEPARTMENT OF EDUCATION;2025;0;0;0;0;0;0;0;0;0;7;1;0.0;0;0;20.67;100.0;0.0;0.0;;0;N;5;5;74700.0;74700.0;74700.0;0;0;0;;;0.0;2.43;0.0;4.8;3;3032410070.0;0;0393;1003982;192001;13b;;309 004;31103;;0.0;;1;;;23v2;t;40.6936531;-73.9288443;;0.0;2144.4966537;03e99a6b-2387-c84b-8374-44d7a9f4aa79
230;BK;1483;35;303;3037500;30375002006;375;2006;16;41;11221;E222;81;34;3100;3;03;5A;908 MADISON STREET;R6B;;;;;;;;;;N;V0;11;0;C;NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES;2000;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;20.0;100.0;0.0;0.0;;0;N;5;5;7440.0;7440.0;7440.0;0;0;0;;;0.0;2.0;0.0;2.0;3;3014830035.0;0;0375;1006076;189889;17a;;305 025;30601;;0.0;;1;;;23v2;t;40.6878513;-73.9212999;;0.0;2051.3518779;ec1bd470-228f-714e-9058-dfa2d6d54464
320;BK;3241;63;304;3039300;30393003002;393;3002;32;34;11221;E217;83;34;3200;3;04;1A;1151 BROADWAY;R6;;;;C2-3;;;;;;N;V1;11;0;C;NYC DEPARTMENT OF EDUCATION;1859;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;19.33;96.17;0.0;0.0;;0;Y;3;5;73350.0;73350.0;73350.0;0;0;0;;;0.0;2.43;0.0;4.8;3;3032410063.0;0;0393;1004092;191914;13b;Y;309 004;31103;;0.0;;1;;;23v2;t;40.6934141;-73.9284478;;0.0;1740.6183811;412e9613-179b-2144-bfa5-caf55b7519d2
388;BK;3232;57;304;3042300;30423001004;423;1004;32;34;11221;E217;83;34;3200;3;04;1A;1291 DEKALB AVENUE;R6;;;;;;;;;;N;V0;11;0;C;NYC POLICE DEPARTMENT;1816;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;26.83;67.67;0.0;0.0;;0;Y;5;5;8280.0;8280.0;8280.0;0;0;0;;;0.0;2.43;0.0;4.8;3;3032320057.0;0;0423;1004669;193345;13b;;309 011;31103;;0.0;;1;;;23v2;t;40.6973405;-73.9263628;;0.0;1799.5544286;a25e6d7b-7588-4c40-8167-184c8a66ce17
272;BK;1624;7;303;3027900;30279004000;279;4000;16;36;11221;E214;81;32;2100;3;03;3B;261 MARCUS GARVEY BLVD;R6A;;;;C2-4;;;;;;N;V1;11;0;C;NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES;1700;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;20.0;85.0;0.0;0.0;;0;N;5;5;122400.0;122400.0;122400.0;0;0;0;;;0.0;3.0;0.0;3.0;3;3016240007.0;0;0279;1001191;190217;17a;;305 020;30605;;0.0;;1;;;23v2;t;40.6887622;-73.9389134;;0.0;1716.1583801;b811849e-2a5e-0a49-98ea-8f48508fb3c2
273;BK;1624;8;303;3027900;30279004000;279;4000;16;36;11221;E214;81;32;2100;3;03;3B;259A MARCUS GARVEY BLVD;R6A;;;;C2-4;;;;;;N;V1;11;0;C;NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES;1700;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;20.0;85.0;0.0;0.0;;0;N;5;5;122400.0;122400.0;122400.0;0;0;0;;;0.0;3.0;0.0;3.0;3;3016240008.0;0;0279;1001188;190237;17a;;305 020;30605;;0.0;;1;;;23v2;t;40.6888171;-73.9389242;;0.0;1716.1583807;7384c1d1-dd35-8e45-a3ba-8ba5d4d87fa9
274;BK;1624;9;303;3027900;30279004000;279;4000;16;36;11221;E214;81;32;2100;3;03;3B;MARCUS GARVEY BLVD;R6A;;;;C2-4;;;;;;N;V1;11;0;C;NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES;1700;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;20.0;85.0;0.0;0.0;;0;N;5;5;122400.0;122400.0;122400.0;0;0;0;;;0.0;3.0;0.0;3.0;3;3016240009.0;0;0279;1001185;190257;17a;;305 020;30605;;0.0;;1;;;23v2;t;40.688872;-73.9389349;;0.0;1733.3160069;bdc7dd80-6929-db46-9789-00db8b21084b
275;BK;1624;10;303;3027900;30279004000;279;4000;16;36;11221;E214;81;32;2100;3;03;3B;MARCUS GARVEY BLVD;R6A;;;;C2-4;;;;;;N;V1;11;0;C;NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES;1700;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;20.0;85.0;0.0;0.0;;0;N;3;5;117000.0;117000.0;117000.0;0;0;0;;;0.0;3.0;0.0;3.0;3;3016240010.0;0;0279;1001182;190278;17a;;305 020;30605;;0.0;;1;;;23v2;t;40.6889297;-73.9389457;;0.0;1867.2907989;1d80e126-f217-4f4a-8473-cde4ac693fe0
271;BK;1614;1;303;3027900;30279002000;279;2000;16;36;11221;E214;81;32;2100;3;03;3B;229 MARCUS GARVEY BLVD;R6A;;;;C2-4;;;;;;N;V1;11;0;C;NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES;1600;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;20.0;80.0;0.0;0.0;;0;N;5;5;100800.0;100800.0;100800.0;0;0;0;;;0.0;3.0;0.0;3.0;3;3016140001.0;0;0279;1001114;190713;17a;;305 008;30604;;0.0;;1;;;23v2;t;40.6901238;-73.9391898;;0.0;1630.5581711;c8d87d05-eba1-3741-bfe8-fef0b8dc9ad3
389;BK;3232;63;304;3042300;30423001004;423;1004;32;34;11221;E217;83;34;3200;3;04;1A;1277 DEKALB AVENUE;R6;;;;;;;;;;N;V0;11;0;C;NYC HOUSING PRESERVATION AND DEVELOPMENT;1411;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;17.0;83.58;0.0;0.0;;0;Y;5;5;10380.0;10380.0;10380.0;0;0;0;;;0.0;2.43;0.0;4.8;3;3032320063.0;0;0423;1004597;193261;13b;;309 011;31103;;0.0;;1;;;23v2;t;40.6971101;-73.9266227;;0.0;1530.680989;fe83048b-010e-1346-89d4-8ca728990e94
387;BK;3232;56;304;3042300;30423001004;423;1004;32;34;11221;E217;83;34;3200;3;04;1A;1295 DEKALB AVENUE;R6;;;;;;;;;;N;V0;11;0;C;NYC POLICE DEPARTMENT;1353;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;20.0;67.67;0.0;0.0;;0;Y;5;5;9960.0;9960.0;9960.0;0;0;0;;;0.0;2.43;0.0;4.8;3;3032320056.0;0;0423;1004684;193362;13b;;309 011;31103;;0.0;;1;;;23v2;t;40.6973872;-73.9263086;;0.0;1331.4298126;aba7bcce-4175-284f-a9b9-bcb30bcc6357
386;BK;3232;55;304;3042300;30423001004;423;1004;32;34;11221;E217;83;34;3200;3;04;1A;1297 DEKALB AVENUE;R6;;;;C2-3;;;;;;N;V0;11;0;C;NYC POLICE DEPARTMENT;1275;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;20.0;65.75;0.0;0.0;;0;Y;5;5;9420.0;9420.0;9420.0;0;0;0;;;0.0;2.43;0.0;4.8;3;3032320055.0;0;0423;1004697;193378;13b;;309 011;31103;;0.0;;1;;;23v2;t;40.697431;-73.9262617;;0.0;1328.0061297;97cc7c22-5f40-d04f-9cd8-e2c537348da2
384;BK;3232;39;304;3042300;30423001004;423;1004;32;34;11221;E217;83;34;3200;3;04;1A;98 CEDAR STREET;R6;;;;C2-3;;;;;;N;V1;11;0;C;NYC POLICE DEPARTMENT;975;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;20.0;50.0;0.0;0.0;;0;Y;5;5;62550.0;62550.0;62550.0;0;0;0;;;0.0;2.43;0.0;4.8;3;3032320039.0;0;0423;1004743;193511;13b;;309 011;31103;;0.0;;1;;;23v2;t;40.697796;-73.9260954;;0.0;1104.183258;cc636e41-6968-1746-b29b-49b5f7ae0ff8
385;BK;3232;49;304;3042300;30423001004;423;1004;32;34;11221;E217;83;34;3200;3;04;1A;1309 DEKALB AVENUE;R6;;;;C2-3;;;;;;N;V1;11;0;C;NYC POLICE DEPARTMENT;975;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;20.0;50.0;0.0;0.0;;0;Y;5;5;62550.0;62550.0;62550.0;0;0;0;;;0.0;2.43;0.0;4.8;3;3032320049.0;0;0423;1004779;193476;13b;;309 011;31103;;0.0;;1;;;23v2;t;40.6976998;-73.9259657;;0.0;1086.782655;07cfbede-f1a7-5a46-9314-452c1fdeddd7
881;BK;3245;126;304;3042100;30421003001;421;3000;32;37;11221;E218;83;34;3200;3;04;1A;1374 DEKALB AVENUE;R6;;;;;;;;;;N;V0;11;0;C;NYC POLICE DEPARTMENT;750;0;0;0;0;0;0;0;0;0;7;1;0.0;0;0;25.0;30.0;0.0;0.0;;0;N;6;5;1800.0;1800.0;1800.0;0;0;2013;;;0.0;2.43;0.0;4.8;3;3032450126.0;0;0421;1005344;193952;13b;;309 012;31103;;0.0;;1;;;23v2;t;40.699005;-73.9239266;;0.0;821.3697025;5f2f54ea-b5bc-fb40-b7d1-155fddbfd41c
411;BK;3475;64;304;3039100;30391002004;391;2005;32;37;11221;E218;83;34;1710;3;04;1A;BUSHWICK AVENUE;M1-1;;;;;;;;;;N;V0;11;0;C;NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES;537;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;186.0;2060.0;0.0;0.0;;0;N;6;5;960.0;960.0;960.0;0;0;0;;;0.0;0.0;1.0;2.4;3;3034750064.0;0;0391;1010574;189746;17c;;309 021;31109;;0.0;;1;;;23v2;t;40.6874465;-73.9050816;;0.0;537.6002811;766dfae7-e20c-6f45-a3d9-415d901a74e0
310;BK;1806;69;303;3027900;30279004001;279;4001;16;36;11221;E235;79;32;2100;3;03;3B;QUINCY STREET;R6B;;;;;;;;;;N;V0;11;0;C;NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES;433;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;4.33;100.0;0.0;0.0;;0;N;5;5;60.0;60.0;60.0;0;0;0;;;0.0;2.0;0.0;2.0;3;3018060069.0;0;0279;1000599;190046;17a;;305 019;30610;;0.0;;1;;;23v2;t;40.688294;-73.9410485;;0.0;36.1841516;9d11393f-61a0-0746-8a1e-ace902431288
278;BK;1642;54;303;3038500;30385002001;385;2001;16;36;11221;E214;81;32;3000;3;03;4B;MADISON STREET;R6B;;;;;;;;;;N;V0;11;0;C;NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES;424;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;20.42;20.75;0.0;0.0;;0;N;5;5;120.0;120.0;120.0;0;0;0;;;0.0;2.0;0.0;2.0;3;3016420054.0;0;0385;1004346;189841;17a;;305 023;30605;;0.0;;1;;;23v2;t;40.6877236;-73.9275381;;0.0;224.331888;00444cd5-bf0b-7149-866d-800ce3412883
315;BK;1826;145;303;3027700;30277003001;277;3001;13;36;11221;E235;79;32;2000;3;03;3A;PUTNAM AVENUE;R6B;;;;;;;;;;N;V0;11;0;C;NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES;350;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;17.5;20.0;0.0;0.0;;0;N;5;5;120.0;120.0;120.0;0;0;0;;;0.0;2.0;0.0;2.0;3;3018260145.0;0;0277;1001164;189083;17a;;305 019;30611;;0.0;;1;;;23v2;t;40.6856497;-73.9390136;;0.0;352.746936;e32a5685-01d6-a142-ab7c-f47c59605c01
279;BK;1658;148;303;3038300;30383001000;383;1000;16;41;11221;E222;81;32;3000;3;03;5A;RALPH AVENUE;R6A;;;;C2-4;;;;;;N;V1;11;0;C;NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES;333;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;3.33;100.0;0.0;0.0;;0;N;5;5;450.0;450.0;450.0;0;0;0;;;0.0;3.0;0.0;3.0;3;3016580148.0;0;0383;1005389;189178;17a;;305 038;30606;;0.0;;1;;;23v2;t;40.6859014;-73.9237793;;0.0;43.1689788;ea707055-b3b2-e14f-b864-82a991c45645
394;BK;3366;24;304;3039700;30397002001;397;2001;32;34;11221;L112;83;34;3400;3;04;2A;MADISON STREET;R6;;;;;;;;;;N;V0;11;0;C;NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES;313;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;10.0;31.25;0.0;0.0;;0;N;5;5;60.0;60.0;60.0;0;0;0;;;0.0;2.43;0.0;4.8;3;3033660024.0;0;0397;1006873;190326;17a;;305 042;31107;;0.0;;1;;;23v2;t;40.6890487;-73.9184246;;0.0;286.8291055;dfee37c5-f2c6-cb46-b15b-b769ce63ee9d
232;BK;1485;11;303;3037500;30375003001;375;3001;16;41;11221;E222;81;34;3100;3;03;5A;PUTNAM AVENUE;R6A;;;;C2-4;;;;;;N;V1;11;0;C;NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES;300;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;5.0;60.0;0.0;0.0;;0;N;8;5;2250.0;2250.0;2250.0;0;0;0;;;0.0;3.0;0.0;3.0;3;3014850011.0;0;0375;1005592;189563;17a;;305 025;30601;;0.0;;1;;;23v2;t;40.6869576;-73.9230461;;0.0;270.6072784;2dd59a7a-2a95-1b4c-9baf-14236c722add
